gender,age,location,purchase_amount,down_payment,installment_amount,installments,payment_status,product_category,merchant_name,customer_income,credit_score,late_payments,fraud_flag
Other,54,Sheffield,734.59,361.7,153.54,1,Paid,Groceries,Argos,7661.89,842,1,0
Male,64,Glasgow,1303.36,445.79,21.48,7,Paid,Groceries,Tesco,9633.98,741,2,0
Other,49,Glasgow,1592.2,53.95,75.95,5,Paid,Electronics,Amazon,8709.08,710,2,0
Female,53,Birmingham,1133.05,246.49,222.18,11,Missed,Electronics,eBay,1593.26,572,0,0
Male,46,London,623.96,83.45,289.82,1,Ongoing,Home,Asda,3892.26,585,0,0
Female,37,Birmingham,1289.63,118.65,182.19,11,Missed,Beauty,Asda,9424.5,414,0,0
Male,48,Liverpool,125.17,98.86,50.89,10,Paid,Electronics,Nike,9606.71,812,1,0
Female,41,Glasgow,818.97,260.11,165.64,11,Paid,Home,Asda,7574.47,528,1,0
Other,20,Glasgow,661.95,349.1,63.02,1,Ongoing,Sports,Argos,9691.56,782,0,0
Female,61,Birmingham,1594.2,280.02,36.02,11,Paid,Fashion,Currys,9047.41,642,3,0
Female,55,London,1578.82,246.39,248.18,9,Paid,Beauty,Argos,5664.46,663,1,1
Other,30,London,1657.54,492.29,72.91,3,Missed,Groceries,Amazon,2305.93,494,2,0
Male,56,Manchester,1898.7,293.23,195.3,11,Ongoing,Groceries,Amazon,3799.34,830,1,0
Male,31,Sheffield,1913.44,140.48,116.66,9,Missed,Groceries,Nike,1874.26,684,0,0
Other,22,Liverpool,1366.14,105.03,10.29,10,Ongoing,Home,Nike,6143.67,312,2,0
Other,18,Leeds,128.74,383.27,210.58,1,Missed,Fashion,eBay,8742.72,618,1,0
Female,49,London,701.89,183.34,84.15,1,Missed,Home,Nike,7320.41,618,2,0
Other,30,Manchester,1533.49,286.97,241.12,6,Ongoing,Sports,Amazon,4741.94,309,0,1
Other,56,Liverpool,87.11,207.75,210.0,7,Paid,Groceries,Tesco,9222.23,711,1,0
Other,41,Manchester,1353.66,166.26,112.13,11,Ongoing,Groceries,Argos,7446.68,365,2,0
Male,42,Birmingham,1999.0,69.3,78.14,6,Paid,Beauty,Zara,3492.37,336,2,0
Male,32,Glasgow,1426.85,208.8,61.71,7,Missed,Sports,Amazon,6206.61,621,1,0
Other,63,Liverpool,548.32,130.56,281.94,6,Ongoing,Groceries,eBay,4399.85,484,1,0
Female,60,Glasgow,523.83,443.79,135.57,8,Ongoing,Beauty,Currys,8128.45,740,0,0
Female,32,Leeds,954.85,450.73,153.26,2,Missed,Sports,Nike,6888.45,385,0,0
Female,64,London,968.73,385.58,189.23,4,Ongoing,Electronics,Nike,9406.6,622,0,0
Other,57,Sheffield,349.2,39.56,39.69,9,Paid,Groceries,Nike,6087.02,731,0,0
Female,22,Leeds,582.4,217.01,184.17,8,Ongoing,Sports,Zara,9753.41,547,1,0
Other,61,Leeds,118.31,115.94,77.9,3,Ongoing,Electronics,Nike,3399.52,472,1,0
Other,47,Birmingham,1510.5,44.21,54.19,4,Paid,Home,Amazon,7307.51,472,1,0
Other,24,Sheffield,930.92,337.45,114.5,10,Paid,Sports,Argos,3166.76,765,1,0
Other,24,Birmingham,1459.64,241.1,24.32,11,Ongoing,Beauty,Tesco,6037.29,341,0,0
Male,42,Birmingham,760.04,236.3,273.21,1,Ongoing,Home,Nike,1974.58,714,0,0
Female,28,Manchester,1452.19,151.62,141.97,10,Missed,Beauty,Tesco,9288.76,774,0,0
Male,47,Glasgow,1667.71,115.55,54.7,6,Ongoing,Sports,Amazon,9004.05,410,1,0
Other,40,Glasgow,788.31,419.93,28.24,1,Missed,Groceries,Asda,1556.23,669,0,0
Other,64,Manchester,1488.43,224.22,200.68,5,Missed,Sports,Tesco,2995.33,495,1,0
Female,37,Leeds,549.04,369.42,146.58,7,Paid,Fashion,Asda,8913.16,545,0,0
Male,57,Manchester,249.63,153.21,14.95,4,Ongoing,Groceries,Tesco,8923.16,714,1,0
Female,27,Manchester,824.16,403.23,264.08,1,Ongoing,Fashion,Argos,1519.34,683,2,0
Male,47,Birmingham,1414.44,217.75,108.84,9,Paid,Groceries,Zara,4100.63,308,1,0
Other,18,Manchester,1545.49,185.53,134.25,8,Ongoing,Electronics,Asda,3563.9,589,2,0
Male,38,Leeds,1017.92,192.93,225.93,6,Paid,Groceries,Argos,7266.67,751,2,0
Other,61,Liverpool,106.24,159.29,55.93,4,Missed,Groceries,Tesco,7524.15,762,0,0
Male,34,Birmingham,996.71,369.73,224.85,2,Ongoing,Electronics,Nike,8704.65,614,0,0
Male,26,Glasgow,888.68,81.96,174.96,6,Ongoing,Groceries,Amazon,1683.66,404,0,0
Other,48,Liverpool,1699.28,305.45,195.99,3,Paid,Beauty,Amazon,7426.02,683,2,0
Other,18,London,812.77,30.55,30.92,1,Paid,Fashion,Currys,4525.21,663,0,0
Female,46,Liverpool,937.91,229.76,27.96,9,Missed,Fashion,Currys,2112.35,529,1,0
Male,46,Liverpool,149.67,67.91,25.64,4,Paid,Sports,Nike,4343.12,561,0,0
Other,60,Leeds,1184.93,78.23,218.08,11,Ongoing,Home,Zara,7104.3,723,0,0
Female,36,Leeds,1968.67,235.23,30.53,7,Paid,Beauty,Nike,4064.95,625,0,0
Other,62,Glasgow,1337.3,246.34,36.28,10,Ongoing,Beauty,eBay,4796.88,770,1,0
Female,62,Manchester,543.71,141.24,17.94,11,Ongoing,Electronics,Currys,7325.76,642,3,0
Male,31,Liverpool,779.35,339.21,223.89,11,Ongoing,Fashion,Tesco,1976.58,374,0,0
Male,41,Sheffield,1527.41,432.12,206.94,11,Ongoing,Beauty,Nike,1749.73,599,2,0
Female,24,Glasgow,694.11,175.18,33.82,11,Missed,Sports,Amazon,8131.27,675,1,0
Other,20,London,1146.54,496.5,269.67,2,Missed,Groceries,eBay,6343.99,373,1,1
Other,18,Glasgow,861.42,467.83,174.36,3,Paid,Fashion,Currys,7918.97,828,2,0
Male,53,Birmingham,1167.47,252.55,191.13,11,Missed,Beauty,Amazon,9561.39,716,1,0
Male,42,Glasgow,757.3,395.49,292.97,11,Missed,Home,Asda,6293.4,669,3,0
Other,20,Leeds,1130.32,341.77,262.32,1,Paid,Fashion,Zara,5788.08,387,1,0
Female,32,Leeds,318.48,86.06,72.62,4,Paid,Fashion,Amazon,9464.18,482,3,0
Other,27,London,1855.41,188.36,59.06,2,Missed,Beauty,Nike,7500.65,486,0,0
Male,58,London,967.76,141.16,243.59,8,Missed,Fashion,eBay,8734.3,601,0,0
Other,61,London,1125.64,180.03,128.35,5,Paid,Home,Nike,8207.29,679,1,0
Other,19,Sheffield,513.06,22.21,78.89,11,Paid,Beauty,Asda,4352.02,730,1,0
Other,36,London,273.45,179.18,41.92,6,Ongoing,Sports,Tesco,8255.57,350,1,0
Female,36,Liverpool,1011.9,422.22,154.63,9,Paid,Beauty,Zara,2226.26,543,0,0
Female,57,Liverpool,970.23,463.85,233.03,4,Missed,Home,Nike,7036.08,591,1,0
Female,60,Glasgow,1618.32,71.54,116.69,6,Ongoing,Sports,eBay,2170.2,472,0,0
Male,61,Liverpool,976.38,167.62,119.7,3,Paid,Sports,Asda,9725.83,702,0,0
Other,52,Sheffield,1281.37,208.24,57.9,5,Missed,Sports,Nike,6986.17,446,1,0
Female,26,London,222.3,84.49,16.24,2,Ongoing,Groceries,Tesco,1434.47,781,1,0
Male,28,Leeds,1777.51,339.4,237.41,5,Paid,Sports,Amazon,1590.88,518,1,0
Female,30,Glasgow,1772.6,251.81,133.29,11,Ongoing,Groceries,Asda,4763.58,771,3,0
Other,48,Birmingham,166.48,200.67,265.04,9,Ongoing,Fashion,eBay,2167.87,520,1,0
Female,24,Liverpool,1976.16,315.18,206.65,8,Ongoing,Sports,Nike,6891.09,693,2,0
Other,38,Birmingham,1438.54,82.72,133.76,10,Missed,Fashion,Amazon,3331.69,375,1,0
Female,19,London,834.83,331.53,151.76,5,Ongoing,Beauty,Currys,1534.47,620,1,0
Female,20,Glasgow,1991.21,37.3,290.46,4,Ongoing,Groceries,Asda,4341.63,780,1,0
Female,58,London,1487.98,46.53,158.02,7,Ongoing,Fashion,Currys,9021.36,422,1,0
Other,61,London,1393.56,243.14,34.53,8,Missed,Beauty,Asda,1879.05,778,0,0
Male,51,Manchester,195.88,63.56,230.49,6,Ongoing,Groceries,Nike,3754.78,517,2,0
Male,32,Glasgow,1931.38,383.61,64.51,7,Paid,Electronics,Amazon,7435.85,775,1,0
Other,58,Birmingham,1254.46,466.04,144.86,6,Paid,Sports,Asda,6894.45,615,0,0
Female,49,Glasgow,884.35,491.69,149.43,6,Ongoing,Sports,Amazon,7430.53,828,2,0
Male,48,Glasgow,124.98,143.57,19.82,5,Missed,Groceries,Currys,1379.64,478,1,0
Male,58,London,1132.23,170.97,125.93,6,Missed,Sports,Tesco,3364.6,561,0,0
Male,50,London,1477.49,430.84,113.7,11,Missed,Sports,Amazon,4140.15,837,0,0
Female,45,Liverpool,1395.25,47.57,243.32,5,Ongoing,Fashion,Argos,1477.8,452,1,0
Other,61,Liverpool,1874.98,294.25,126.55,8,Missed,Home,Amazon,8345.27,553,1,0
Male,55,Birmingham,391.48,122.56,98.45,9,Missed,Fashion,Zara,2514.92,744,1,0
Male,56,Birmingham,436.76,25.46,128.99,7,Paid,Electronics,Nike,2803.22,310,0,0
Other,50,Liverpool,180.77,22.05,76.39,5,Missed,Groceries,Asda,4487.12,443,1,1
Female,54,Glasgow,809.04,237.53,190.72,3,Paid,Electronics,Currys,5393.47,712,0,0
Other,40,Leeds,527.85,164.41,94.2,9,Paid,Beauty,eBay,7740.57,759,1,0
Female,55,Sheffield,114.17,46.87,249.75,2,Missed,Fashion,eBay,8657.4,579,0,0
Other,56,Liverpool,1602.11,217.77,37.58,4,Ongoing,Sports,Zara,3969.63,782,2,0
Male,19,London,573.73,73.58,32.18,7,Paid,Home,Zara,7894.79,497,0,1
Other,43,Leeds,711.23,195.49,55.49,1,Paid,Sports,Currys,1771.72,588,1,0
Other,46,Liverpool,1247.57,28.36,295.87,4,Paid,Home,Currys,1686.94,740,0,0
Female,19,Sheffield,1857.74,22.76,176.43,11,Missed,Sports,Asda,6674.55,338,2,0
Male,46,Liverpool,1598.0,141.33,165.25,2,Paid,Fashion,Argos,5392.15,705,2,0
Female,21,Glasgow,1628.33,474.87,235.37,9,Ongoing,Home,Zara,1322.27,734,0,0
Female,24,Glasgow,1578.33,467.82,229.23,4,Ongoing,Sports,Asda,9517.96,560,2,0
Other,42,Glasgow,1838.19,354.88,179.94,2,Missed,Sports,Currys,7215.3,323,2,0
Female,56,Birmingham,389.05,402.21,40.06,9,Missed,Groceries,Argos,2432.36,689,1,0
Other,18,Glasgow,1873.52,79.0,59.49,9,Missed,Electronics,Currys,8663.66,389,0,0
Female,24,Liverpool,1946.59,368.41,222.49,8,Ongoing,Beauty,Nike,7839.33,703,0,0
Female,20,Liverpool,1413.02,124.15,78.23,9,Paid,Groceries,Argos,8497.61,578,2,0
Female,26,Leeds,1373.63,18.0,13.86,7,Ongoing,Sports,Currys,8622.47,545,1,0
Male,38,Glasgow,168.48,305.51,99.88,8,Paid,Home,Asda,7457.1,438,0,0
Female,62,Liverpool,1151.0,365.65,136.88,7,Paid,Groceries,Nike,5213.2,679,1,0
Male,20,Glasgow,307.09,311.84,241.78,8,Ongoing,Electronics,Currys,6861.35,572,0,0
Female,47,Glasgow,530.25,16.53,47.07,8,Ongoing,Fashion,Nike,8592.01,641,0,0
Male,40,Manchester,526.44,163.83,277.3,9,Missed,Groceries,Currys,8913.95,419,1,0
Male,46,Glasgow,1198.03,400.62,47.63,2,Missed,Groceries,Nike,5873.64,767,2,0
Male,29,Glasgow,931.91,463.04,248.61,8,Paid,Electronics,Amazon,7709.57,423,1,0
Male,27,Glasgow,1968.92,175.14,93.2,3,Paid,Beauty,Currys,2727.89,691,1,0
Female,55,Leeds,808.27,179.8,83.04,9,Paid,Sports,eBay,9724.93,754,0,0
Female,22,Liverpool,1460.82,232.9,111.81,3,Ongoing,Groceries,Zara,9815.11,710,3,0
Male,36,Manchester,1583.5,460.89,214.01,3,Missed,Home,eBay,7697.23,412,3,0
Female,31,London,844.6,123.76,19.38,3,Missed,Electronics,Tesco,3969.3,774,1,0
Female,54,Manchester,1959.71,17.53,290.73,4,Ongoing,Home,Currys,8291.37,350,0,0
Other,38,Birmingham,1714.75,65.38,43.08,11,Ongoing,Beauty,Argos,8412.01,773,1,0
Female,29,London,1289.54,393.73,116.89,11,Paid,Groceries,Nike,8302.05,537,1,0
Other,53,Leeds,187.4,140.36,191.03,6,Ongoing,Sports,Tesco,8855.13,758,1,0
Female,46,Glasgow,72.91,282.35,160.51,6,Ongoing,Beauty,Zara,1181.63,385,2,0
Female,61,Birmingham,313.33,40.94,177.86,8,Ongoing,Beauty,Asda,2116.18,631,1,0
Male,41,Birmingham,1783.28,108.26,147.03,5,Missed,Fashion,Currys,4414.33,536,0,0
Male,18,London,1847.3,25.91,243.5,7,Paid,Sports,Currys,9909.6,636,1,0
Female,50,Sheffield,1475.48,429.29,250.51,7,Paid,Groceries,Tesco,8182.03,598,1,0
Female,45,Birmingham,856.53,171.66,110.14,10,Paid,Sports,Argos,3430.13,846,0,0
Male,45,Leeds,1673.99,424.17,88.58,2,Missed,Electronics,Zara,6811.08,393,6,0
Female,60,London,229.64,16.48,106.58,8,Missed,Home,Argos,2638.96,850,1,0
Other,19,Liverpool,177.16,94.17,195.71,6,Paid,Fashion,Tesco,7011.2,364,1,0
Male,39,Sheffield,1735.93,210.59,252.09,10,Ongoing,Fashion,Asda,8745.16,585,5,1
Female,54,Manchester,950.53,85.83,17.89,7,Missed,Fashion,Tesco,7182.0,328,2,0
Other,63,Manchester,906.33,111.7,154.72,11,Ongoing,Beauty,Currys,2434.85,543,1,0
Female,39,Birmingham,166.43,246.22,285.92,1,Missed,Fashion,Argos,1726.17,648,3,0
Female,59,Birmingham,1253.05,126.18,296.73,6,Ongoing,Home,eBay,4698.61,637,2,0
Other,47,Leeds,72.4,283.9,190.31,3,Paid,Fashion,Zara,1824.29,737,0,1
Female,27,Glasgow,1984.68,315.33,97.02,5,Paid,Sports,eBay,2516.03,448,3,0
Female,59,Liverpool,1151.8,154.91,203.83,6,Missed,Home,Asda,8355.18,689,0,0
Female,47,Glasgow,1151.21,482.86,109.73,3,Paid,Fashion,Argos,4774.68,721,2,0
Male,38,Manchester,1354.76,47.92,14.1,4,Ongoing,Home,Currys,2023.67,348,0,1
Other,22,London,959.05,214.96,253.89,4,Paid,Sports,eBay,3652.4,314,1,0
Female,51,Manchester,1200.01,486.69,186.69,5,Ongoing,Sports,Zara,8702.48,319,2,0
Female,22,Liverpool,1659.07,157.18,105.58,6,Paid,Sports,Amazon,1226.25,485,1,0
Female,59,London,172.67,263.7,210.09,1,Paid,Beauty,Nike,6822.0,407,1,0
Male,28,Sheffield,939.48,166.7,141.33,8,Ongoing,Beauty,Nike,8327.74,712,1,0
Other,26,Birmingham,1479.11,68.29,97.69,11,Missed,Beauty,Tesco,8541.7,763,1,0
Female,32,London,727.91,103.12,237.09,10,Paid,Beauty,Zara,3069.97,794,1,0
Other,39,Manchester,878.54,33.2,129.0,6,Paid,Groceries,Currys,4172.67,790,0,0
Female,35,Glasgow,1311.89,195.04,285.63,7,Ongoing,Electronics,Amazon,2958.65,653,3,0
Male,63,Leeds,73.05,64.09,152.34,8,Paid,Beauty,Currys,6525.46,357,2,0
Male,44,Liverpool,1265.33,308.67,47.76,7,Paid,Home,Amazon,1338.91,728,0,0
Female,54,Leeds,944.0,470.16,121.36,2,Ongoing,Fashion,Amazon,5892.3,612,1,0
Other,46,Manchester,443.14,331.2,110.12,7,Missed,Electronics,Currys,3172.54,405,1,0
Other,61,Manchester,557.29,286.48,158.31,1,Missed,Electronics,eBay,9798.48,500,0,0
Other,46,Sheffield,941.45,121.24,58.68,4,Missed,Home,Zara,2365.82,404,3,1
Female,55,Glasgow,203.49,228.22,202.35,11,Missed,Electronics,Amazon,5174.52,460,2,0
Male,25,Sheffield,1173.82,184.07,243.22,4,Paid,Home,Asda,6407.77,657,2,0
Other,19,Liverpool,489.6,50.75,297.71,2,Ongoing,Beauty,Tesco,1050.01,494,2,0
Female,50,Birmingham,95.02,494.36,169.95,9,Paid,Beauty,Amazon,7068.08,380,0,0
Female,32,Sheffield,1147.7,52.48,56.72,3,Paid,Beauty,Zara,4877.95,686,1,0
Male,25,Leeds,1850.85,475.86,56.83,3,Ongoing,Groceries,Argos,5168.39,577,1,0
Other,57,Leeds,1229.49,115.94,258.61,6,Paid,Home,Zara,5132.87,660,0,0
Female,60,Manchester,620.83,286.56,105.11,11,Paid,Groceries,Currys,9154.09,735,0,0
Female,39,Glasgow,1843.72,283.05,113.3,1,Paid,Fashion,Asda,2287.84,392,2,0
Female,54,Liverpool,205.38,411.17,26.87,8,Paid,Home,Tesco,8892.11,746,1,0
Female,50,Sheffield,1692.71,151.92,280.77,9,Missed,Fashion,eBay,7646.13,748,0,0
Male,28,Liverpool,414.0,411.9,231.06,5,Ongoing,Fashion,Currys,1993.71,498,1,0
Other,58,Liverpool,1505.84,187.42,136.04,8,Ongoing,Groceries,Zara,6535.45,482,0,0
Female,59,Leeds,1430.26,134.13,265.44,1,Ongoing,Home,Tesco,6244.23,834,0,0
Other,53,Leeds,1448.67,474.07,72.39,9,Ongoing,Fashion,Zara,3264.45,384,1,0
Female,50,Sheffield,1675.25,200.45,161.88,3,Ongoing,Sports,Zara,6613.05,675,1,0
Other,35,Leeds,1798.85,295.78,251.91,7,Missed,Home,Tesco,7336.33,606,0,0
Male,30,Leeds,97.11,104.42,178.92,3,Paid,Groceries,Zara,2369.41,463,1,0
Male,28,Birmingham,835.69,421.81,187.43,11,Paid,Electronics,Currys,8377.93,688,2,0
Female,20,London,841.76,418.09,178.15,11,Paid,Sports,Asda,8056.02,522,0,0
Other,25,Manchester,1238.1,402.99,43.91,8,Paid,Fashion,Nike,1287.97,634,0,0
Female,42,London,706.93,17.28,296.93,5,Paid,Beauty,Tesco,9277.38,601,2,1
Female,60,Manchester,485.72,319.01,197.12,2,Missed,Groceries,Currys,3138.99,346,1,0
Other,32,Sheffield,1020.06,90.35,166.35,8,Paid,Home,eBay,6761.0,386,0,0
Male,55,Leeds,488.03,330.59,142.81,3,Paid,Home,Amazon,7472.28,574,0,0
Other,60,London,1356.07,158.46,34.25,3,Paid,Groceries,Argos,9406.63,327,1,0
Other,51,Leeds,830.69,72.95,96.09,8,Paid,Sports,Argos,8056.45,438,2,0
Male,55,London,829.92,32.02,240.47,1,Paid,Electronics,eBay,3612.05,348,2,0
Female,25,Liverpool,1624.5,149.72,194.17,1,Paid,Groceries,Tesco,4811.32,647,3,0
Female,31,Manchester,836.05,369.23,248.06,8,Paid,Electronics,Amazon,3712.93,804,2,0
Other,26,Manchester,323.85,116.58,131.42,1,Paid,Fashion,Currys,8774.32,660,2,0
Male,34,London,381.6,383.37,210.02,10,Missed,Home,Nike,3871.97,394,2,0
Male,41,Leeds,248.91,353.25,297.01,11,Ongoing,Electronics,Currys,5739.73,332,0,0
Other,19,Glasgow,76.11,423.96,111.67,6,Missed,Sports,Zara,6044.06,791,1,0
Female,26,Leeds,307.42,230.29,42.54,9,Missed,Electronics,Argos,6190.68,601,0,0
Male,20,Leeds,1479.68,467.57,123.51,2,Ongoing,Electronics,Amazon,3647.8,632,1,0
Female,57,Leeds,1862.28,183.91,95.28,11,Missed,Home,Zara,8024.15,409,2,1
Female,40,Glasgow,1454.65,400.67,233.47,11,Ongoing,Sports,Nike,7164.84,633,2,0
Male,64,Leeds,1571.16,403.03,243.06,7,Missed,Sports,Zara,1859.09,640,1,0
Male,23,Manchester,1882.73,249.59,269.78,2,Missed,Groceries,Amazon,6815.32,507,0,0
Female,42,Sheffield,1232.01,462.69,91.51,8,Paid,Sports,Amazon,3172.56,812,0,0
Female,29,Leeds,1908.0,470.74,109.68,6,Ongoing,Groceries,Asda,8090.21,522,1,0
Male,61,Liverpool,1669.9,119.51,243.32,4,Ongoing,Fashion,Asda,6424.93,755,2,0
Male,51,Sheffield,1965.84,155.55,147.34,9,Paid,Groceries,Currys,1343.07,363,0,0
Male,39,Sheffield,534.45,115.39,45.43,10,Missed,Sports,eBay,2858.25,431,1,0
Other,63,Liverpool,1077.09,358.1,221.4,2,Missed,Fashion,eBay,2355.37,684,1,0
Female,27,Leeds,245.95,487.12,94.25,11,Missed,Fashion,Currys,4397.58,709,0,0
Female,38,Sheffield,112.97,289.08,66.18,7,Missed,Fashion,Argos,8480.91,806,1,0
Female,40,Sheffield,1284.11,288.36,141.5,5,Missed,Fashion,eBay,9829.77,536,0,0
Female,19,Leeds,1115.88,357.85,289.85,7,Paid,Sports,Argos,8847.48,670,0,0
Female,55,Glasgow,1641.79,180.56,245.02,3,Paid,Beauty,Zara,8449.17,633,1,0
Male,54,Birmingham,1155.9,396.65,295.93,6,Ongoing,Groceries,Nike,2869.54,437,0,0
Other,54,Glasgow,848.02,440.45,247.97,7,Ongoing,Electronics,Argos,6460.93,378,1,0
Female,47,Manchester,1926.7,416.57,120.34,4,Missed,Home,Argos,3580.55,836,3,0
Other,24,Glasgow,1983.73,108.83,100.37,4,Ongoing,Home,Nike,8918.44,601,0,0
Female,63,Sheffield,1044.78,55.95,284.0,6,Missed,Groceries,Asda,1526.29,470,1,0
Female,56,Sheffield,636.77,251.38,153.52,1,Ongoing,Groceries,Amazon,5828.07,563,1,0
Other,38,Birmingham,1109.97,271.4,36.17,7,Paid,Sports,Tesco,1063.13,398,0,1
Other,22,Glasgow,1839.04,397.71,123.6,2,Paid,Groceries,Argos,4027.4,470,0,0
Male,30,Birmingham,123.17,109.35,239.08,2,Paid,Beauty,Nike,6511.84,374,2,0
Female,44,London,1745.7,176.22,119.44,2,Paid,Fashion,Argos,6214.08,745,1,0
Other,23,Birmingham,1219.11,401.6,290.76,5,Paid,Fashion,Nike,2286.46,850,3,0
Other,20,Manchester,192.23,197.23,82.7,3,Ongoing,Groceries,Zara,1776.7,672,1,1
Male,34,Leeds,1150.41,76.5,159.36,3,Ongoing,Electronics,Amazon,1625.66,335,2,0
Other,55,Leeds,571.44,30.95,90.62,10,Ongoing,Electronics,eBay,1639.82,311,1,0
Male,63,Liverpool,376.77,447.17,188.26,2,Ongoing,Fashion,Tesco,7485.07,315,0,0
Other,49,Liverpool,1888.31,83.44,27.73,7,Missed,Sports,Nike,2114.07,653,0,0
Male,32,Manchester,543.51,232.79,168.69,4,Ongoing,Electronics,Tesco,4903.96,652,0,0
Female,25,Sheffield,1554.23,227.62,68.73,5,Ongoing,Home,Nike,8781.01,705,1,0
Female,35,Sheffield,1045.06,372.99,167.54,11,Paid,Fashion,Zara,9025.3,332,1,0
Female,55,Liverpool,284.19,189.16,18.96,2,Missed,Fashion,eBay,4419.22,815,2,0
Male,38,Birmingham,923.17,494.6,127.26,4,Ongoing,Electronics,Nike,2137.36,811,0,0
Female,41,Sheffield,1907.24,329.88,212.79,8,Missed,Electronics,Amazon,7266.56,788,0,0
Female,42,Glasgow,582.43,294.82,281.49,2,Ongoing,Sports,Amazon,1496.57,637,3,0
Other,50,Manchester,1775.19,433.17,194.72,4,Missed,Beauty,Tesco,6484.08,845,0,0
Other,54,Leeds,883.21,117.25,297.95,1,Ongoing,Electronics,Argos,5650.62,608,2,0
Female,35,London,678.49,320.36,168.14,11,Paid,Groceries,eBay,6457.46,414,3,0
Female,19,Birmingham,239.45,234.81,262.66,11,Ongoing,Fashion,Currys,1555.2,634,2,0
Male,33,Liverpool,1581.64,28.94,170.82,4,Missed,Home,Nike,4862.68,395,2,1
Male,48,Glasgow,1555.87,247.36,215.16,7,Paid,Sports,Zara,6382.63,437,1,0
Other,59,Leeds,1986.23,106.36,284.04,1,Paid,Electronics,eBay,5491.25,465,2,0
Male,49,Birmingham,969.56,265.72,69.02,6,Ongoing,Sports,Zara,6105.3,697,0,1
Male,37,Birmingham,671.28,26.89,278.29,6,Missed,Home,Amazon,5481.2,481,1,0
Other,36,Birmingham,1187.71,199.2,89.63,11,Ongoing,Groceries,Zara,3888.24,726,1,0
Other,61,Manchester,815.42,459.17,102.13,1,Missed,Fashion,eBay,1060.28,356,2,0
Other,30,Manchester,1235.96,427.27,285.72,9,Ongoing,Fashion,Nike,7003.57,823,1,0
Other,39,Glasgow,1913.66,252.46,25.63,5,Ongoing,Fashion,Asda,4123.59,510,1,0
Male,39,Manchester,1641.31,189.85,293.52,2,Ongoing,Electronics,Amazon,2210.12,440,1,0
Male,19,Sheffield,1640.28,142.32,210.87,1,Paid,Home,eBay,2589.85,411,2,0
Other,48,Glasgow,1747.05,42.04,285.91,4,Paid,Sports,Asda,2233.39,414,1,1
Female,45,Liverpool,861.35,475.8,68.18,9,Ongoing,Home,Zara,3757.37,736,0,0
Female,27,Leeds,268.8,82.17,156.33,6,Missed,Electronics,Nike,4594.12,373,1,0
Male,26,Sheffield,478.47,341.78,60.37,9,Missed,Home,Currys,5313.89,619,5,1
Female,56,Manchester,678.09,103.9,196.19,10,Paid,Electronics,Nike,8610.62,324,1,0
Other,33,Glasgow,1347.43,110.05,67.4,3,Ongoing,Beauty,Currys,9878.29,686,0,0
Other,48,London,94.18,352.59,268.26,2,Ongoing,Electronics,Amazon,3611.18,740,1,0
Other,37,Sheffield,484.64,449.99,274.99,8,Missed,Electronics,Zara,5163.06,546,1,0
Female,27,Liverpool,832.55,205.32,257.98,7,Missed,Home,Zara,3632.58,729,0,0
Female,47,Liverpool,1630.95,345.38,175.22,6,Missed,Home,Currys,4049.72,523,0,0
Female,21,Manchester,243.72,51.19,188.14,6,Missed,Fashion,Amazon,8826.82,467,2,0
Male,63,Leeds,1277.63,457.64,293.28,2,Ongoing,Home,Argos,5917.56,848,0,0
Other,41,Glasgow,1847.36,384.67,137.64,10,Missed,Electronics,Asda,6704.53,321,0,0
Male,36,Glasgow,1673.86,106.18,151.27,7,Missed,Electronics,Zara,5575.73,721,1,0
Other,51,Manchester,848.29,342.97,78.31,7,Paid,Home,Nike,3406.33,351,0,0
Male,51,Liverpool,1281.01,254.57,76.56,1,Paid,Electronics,Argos,2039.3,804,0,0
Female,52,Leeds,189.63,330.23,133.65,6,Missed,Fashion,Amazon,4942.55,402,1,0
Male,50,Glasgow,1874.42,453.8,85.98,1,Paid,Fashion,Currys,3460.72,355,1,0
Male,21,Birmingham,395.89,378.43,178.3,10,Ongoing,Home,Tesco,3934.37,351,0,0
Other,47,London,1754.89,174.36,221.17,8,Paid,Home,Tesco,7901.81,665,0,0
Female,64,Birmingham,797.51,129.96,77.14,6,Ongoing,Groceries,Amazon,6444.12,302,0,0
Male,30,Liverpool,484.26,441.36,33.77,6,Missed,Fashion,Zara,6534.69,403,1,0
Male,46,Leeds,689.34,393.32,135.61,5,Ongoing,Sports,Nike,5265.58,628,4,0
Female,50,Birmingham,881.19,48.53,13.09,2,Missed,Groceries,Nike,2978.58,456,1,0
Male,25,London,1506.91,144.57,237.51,1,Missed,Groceries,Amazon,8685.16,647,1,0
Other,40,Manchester,1067.05,165.95,207.47,11,Missed,Fashion,Argos,7842.23,427,1,0
Female,47,Leeds,1171.11,70.5,84.29,6,Paid,Electronics,Nike,3446.56,367,1,0
Other,28,Glasgow,102.13,82.03,109.82,8,Ongoing,Beauty,Amazon,1777.57,676,1,0
Female,52,Birmingham,312.38,395.93,249.87,9,Ongoing,Fashion,eBay,8501.2,610,0,0
Other,34,London,1193.86,491.36,203.0,3,Missed,Home,Zara,4014.58,552,1,1
Male,61,Leeds,1176.23,459.76,292.9,4,Missed,Electronics,eBay,2009.95,340,2,0
Male,43,Liverpool,1040.76,223.89,133.3,1,Paid,Sports,Asda,8567.9,511,1,0
